"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@NowakVulpix Impossible. No Burger has Burgered this Burger Burger Burger Burger!",FALSE,0,"NowakVulpix",2019-10-08 21:06:22,FALSE,"1181676945085472773","1181677235524325377","571526260","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TID3000",0,FALSE,FALSE,NA,NA
"@mradkins From Burger King? I’ve heard this from other people. And they sell the patties, sausage, and ground impos… https://t.co/cC58elUMMI",FALSE,0,"mradkins",2019-10-08 21:06:01,TRUE,"1181656387962712066","1181677150195404800","12956852","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cathycluck",0,FALSE,FALSE,NA,NA
"What The Burger King Impossible Whopper Vegan Burger Really Tastes Like!... https://t.co/1UurpFfeVM via @YouTube… https://t.co/57i0hVCD2C",FALSE,0,NA,2019-10-08 21:05:38,TRUE,NA,"1181677053998968833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RichieHustles",0,FALSE,FALSE,NA,NA
"@ashleylynch The Impossible burger is closer. Not the same, but closer.",FALSE,0,"ashleylynch",2019-10-08 21:03:04,FALSE,"1181671952441724928","1181676407631597570","9006272","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","WickedGood",0,FALSE,FALSE,NA,NA
"@dadecountys There aren’t any cancer causing ingredients in the Beyond or Impossible burger. They’re essentially so… https://t.co/wJl1UzV8Tp",FALSE,0,"dadecountys",2019-10-08 21:03:03,TRUE,"1181674398585098241","1181676403760254976","21432668","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreatAphrodite",0,FALSE,FALSE,NA,NA
"I tried the impossible burger from Burger King yesterday and it was actually pretty bomb, 9/10 would recommend.",FALSE,3,NA,2019-10-08 21:01:56,FALSE,NA,"1181676120543903744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ayyye_ItsSarah",0,FALSE,FALSE,NA,NA
"@paulmcleary @juliaioffe Impossible burger",FALSE,0,"paulmcleary",2019-10-08 21:00:39,FALSE,"1181602497581875200","1181675797154799616","15972530","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","seb4466",0,FALSE,FALSE,NA,NA
"Starting tomorrow 10/9/19, we will be serving The Impossible Burger! So delicious it seems impossible! Come try one… https://t.co/eiy2fAe4yU",FALSE,1,NA,2019-10-08 20:59:40,TRUE,NA,"1181675549141458944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LoungeCaptains",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 20:58:39,FALSE,NA,"1181675293238423552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndigenousSlop",96,TRUE,FALSE,NA,NA
"RT @bornmiserable: like a burger made with plants, I too am impossible",FALSE,0,NA,2019-10-08 20:57:29,FALSE,NA,"1181675002745229313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catcerveny",120,TRUE,FALSE,NA,NA
"RT @mumblecomic: the impossible burger was very possible with just a little science",FALSE,0,NA,2019-10-08 20:56:30,FALSE,NA,"1181674753720901633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MajinnDeVito",4,TRUE,FALSE,NA,NA
"RT @mradkins: I tried the Impossible Burger today - 100% plant-based, 0% meat burger. It was actually really good. Couldn't tell a differen…",FALSE,0,NA,2019-10-08 20:54:48,FALSE,NA,"1181674328167010305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HiimKanekiKen",1,TRUE,FALSE,NA,NA
"@oldtoolhound @WashTimes First, I'm not sure I'd do it on the grill. But second, Beyond Burgers are only, Meh. The… https://t.co/c6mRgQiyVy",FALSE,1,"oldtoolhound",2019-10-08 20:53:44,TRUE,"1181401546837377026","1181674059857182721","824289941085626372","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stefsull",0,FALSE,FALSE,NA,NA
"RT @CFSTrueFood: Have you seen the new “#Bioengineered” label on the #ImpossibleBurger @ImpossibleFoods? Just to set the record straight, “…",FALSE,0,NA,2019-10-08 20:50:38,FALSE,NA,"1181673276625608705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JRanney2",2,TRUE,FALSE,NA,NA
"“Impossible and Beyond meat. Said to be pea protein. Hmmm peas are protein and when did peas taste like meat.  We a… https://t.co/GJihegdmwj",FALSE,0,NA,2019-10-08 20:49:02,TRUE,NA,"1181672874265993216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","codieeco",0,FALSE,FALSE,NA,NA
"Plant-based 'meat' is conquering fast food. Here's where you can get meat substitutes like the Beyond Burger and th… https://t.co/Y3jK6RLxeE",FALSE,0,NA,2019-10-08 20:44:47,TRUE,NA,"1181671806874390529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BErickson_BIO",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 20:43:59,FALSE,NA,"1181671602943070208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Suma4720",25,TRUE,FALSE,NA,NA
"@vegan_vexation Would you feed your cat the impossible burger, which is actually plant based, not vegan?

all in on… https://t.co/ZeA0wlcbwC",FALSE,9,"vegan_vexation",2019-10-08 20:42:10,TRUE,"1181670735275675649","1181671147974189057","949082412004364293","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anchovigan",0,FALSE,FALSE,NA,NA
"I’ll never eat an impossible burger.",FALSE,0,NA,2019-10-08 20:42:09,FALSE,NA,"1181671143725555714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","G_Duff",0,FALSE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-08 20:40:20,FALSE,NA,"1181670685036314624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yokennyloko",52,TRUE,FALSE,NA,NA
"What makes a burger? Apparently not meat anymore. https://t.co/L9mFeng9kq",FALSE,2,NA,2019-10-08 20:40:00,FALSE,NA,"1181670603276914688",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Suntimes",0,FALSE,FALSE,NA,NA
"@BigLugCanteen Anything related to roasted (or shredded) Brussel’s sprouts (perhaps sautéed with cannellini beans a… https://t.co/CQP2SV8xNt",FALSE,1,"BigLugCanteen",2019-10-08 20:38:09,TRUE,"1181369434524540929","1181670136534712321","2620107704","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ottoflux",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 20:32:24,FALSE,NA,"1181668690036744194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","newmediarules",25,TRUE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 20:26:37,FALSE,NA,"1181667234877509632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Logan_Tougas",96,TRUE,FALSE,NA,NA
"Has anyone had the Impossible Whopper from Burger King?

I might have to try 5 of them.",FALSE,3,NA,2019-10-08 20:22:38,FALSE,NA,"1181666231927103489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IamFortyLions",0,FALSE,FALSE,NA,NA
"RT @tasteofhome: But will it beat out the Burger King Impossible Whopper?! https://t.co/Cvd8Btpc1p",FALSE,0,NA,2019-10-08 20:22:22,FALSE,NA,"1181666165959077888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jonesls",1,TRUE,FALSE,NA,NA
"@redrobinburgers So the impossible burger is pretty cheap over @BurgerKing tho",FALSE,0,"redrobinburgers",2019-10-08 20:21:52,FALSE,"1181630840616505344","1181666036971692032","20514552","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stark_Said",0,FALSE,FALSE,NA,NA
"RT @GoodFoodInst: Wonder why some people question the wildly successful @ImpossibleFoods and @BeyondMeat? Over at @voxdotcom, Kelsey Pipper…",FALSE,0,NA,2019-10-08 20:19:43,FALSE,NA,"1181665497571610624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R3NU3VA",7,TRUE,FALSE,NA,NA
"RT @JaneEEMarsh: Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/JPRpywEzgQ via @voxdotcom",FALSE,0,NA,2019-10-08 20:16:46,FALSE,NA,"1181664755687313408",NA,"<a href=""http://placeholder.com"" rel=""nofollow"">BotBotBotBotBotBotBotBot</a>","HannesHanath",1,TRUE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/JPRpywEzgQ via @voxdotcom",FALSE,0,NA,2019-10-08 20:15:54,FALSE,NA,"1181664538271215616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JaneEEMarsh",1,FALSE,FALSE,NA,NA
"RT @MercyForAnimals: In both revenue and pounds, @gelsonsmarkets has sold more @ImpossibleFoods burger than traditional ground beef. 🤯🤯🤯
ht…",FALSE,0,NA,2019-10-08 20:13:21,FALSE,NA,"1181663895301132288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JSSTweets22",7,TRUE,FALSE,NA,NA
"I have no idea so I’m asking, if they are eating the Impossible “burger” (plant based), is that still not ok? https://t.co/3POjJEXtMh",FALSE,1,NA,2019-10-08 20:13:13,FALSE,NA,"1181663860039847937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","just_mindy",0,FALSE,FALSE,NA,NA
"@thedallashansen Just get @BurgerKing. 😉 https://t.co/zwbTbWyAsR",FALSE,1,"thedallashansen",2019-10-08 20:11:08,FALSE,"1181660775385092096","1181663335747506183","2835578074","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MercyForAnimals",1,FALSE,FALSE,NA,NA
"RT @chipperwil: Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/jtZoWixr3e via @voxdotcom",FALSE,0,NA,2019-10-08 20:10:33,FALSE,NA,"1181663190993657856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feistsheindlin1",6,TRUE,FALSE,NA,NA
"RT @chipperwil: Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/jtZoWixr3e via @voxdotcom",FALSE,0,NA,2019-10-08 20:07:28,FALSE,NA,"1181662415408308224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LowCarbLoving",6,TRUE,FALSE,NA,NA
"can’t stop thinking abt the impossible burger",FALSE,10,NA,2019-10-08 20:06:01,FALSE,NA,"1181662047681093633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saritopia",0,FALSE,FALSE,NA,NA
"sometimes the best date u can do is sitting on the parking garage roof listening to goblin alone with an impossible… https://t.co/6l5Eg7Lino",FALSE,5,NA,2019-10-08 20:04:16,TRUE,NA,"1181661608399052801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","labeilleeprise",0,FALSE,FALSE,NA,NA
"RT @bpmehlman: The Impossible Whopper has roughly the same number of calories as a traditional Whopper (they both have similar amounts of f…",FALSE,0,NA,2019-10-08 20:03:50,FALSE,NA,"1181661500580253697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmacanecorso",36,TRUE,FALSE,NA,NA
"That impossible burger really wham 😋",FALSE,0,NA,2019-10-08 20:03:38,FALSE,NA,"1181661450114347014",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaybePeezy",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 20:03:31,FALSE,NA,"1181661419026161664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HEYJWOLF",96,TRUE,FALSE,NA,NA
"RT @MercyForAnimals: In both revenue and pounds, @gelsonsmarkets has sold more @ImpossibleFoods burger than traditional ground beef. 🤯🤯🤯
ht…",FALSE,0,NA,2019-10-08 19:58:27,FALSE,NA,"1181660145438384129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KuterAnn",7,TRUE,FALSE,NA,NA
"RT @gothfundme: Miller: Boss, all the new recruits are dipshits, they wont stop asking the mess hall for ""the impossible burger°"" from burg…",FALSE,0,NA,2019-10-08 19:56:07,FALSE,NA,"1181659556838961152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JINORU_",1,TRUE,FALSE,NA,NA
"Miller: Boss, all the new recruits are dipshits, they wont stop asking the mess hall for ""the impossible burger°"" f… https://t.co/owIbwR7Qjx",FALSE,4,NA,2019-10-08 19:55:42,TRUE,NA,"1181659454590242816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gothfundme",1,FALSE,FALSE,NA,NA
"Okayyy soo I got the impossible burger from burger king 👀",FALSE,0,NA,2019-10-08 19:47:35,FALSE,NA,"1181657409800015872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asia_meiya",0,FALSE,FALSE,NA,NA
"RT @MercyForAnimals: In both revenue and pounds, @gelsonsmarkets has sold more @ImpossibleFoods burger than traditional ground beef. 🤯🤯🤯
ht…",FALSE,0,NA,2019-10-08 19:47:25,FALSE,NA,"1181657368742023168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seaprincess74",7,TRUE,FALSE,NA,NA
"But will it beat out the Burger King Impossible Whopper?! https://t.co/Cvd8Btpc1p",FALSE,2,NA,2019-10-08 19:46:23,FALSE,NA,"1181657109945081858",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","tasteofhome",1,FALSE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-08 19:46:11,FALSE,NA,"1181657058690703361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_Robespierre",52,TRUE,FALSE,NA,NA
"Are we going pizza or impossible veggie burger tonight, ladies",FALSE,4,NA,2019-10-08 19:45:11,FALSE,NA,"1181656804733964292",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andummmm",1,FALSE,FALSE,NA,NA
"I tried the Impossible Burger today - 100% plant-based, 0% meat burger. It was actually really good. Couldn't tell… https://t.co/7upWYTow6x",FALSE,6,NA,2019-10-08 19:43:31,TRUE,NA,"1181656387962712066",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mradkins",1,FALSE,FALSE,NA,NA
"@vegancoochie @jessixelaine Our new Impossible Burger is in fact vegan! If you have any questions regarding the ing… https://t.co/ULhtZF7tEL",FALSE,0,"vegancoochie",2019-10-08 19:43:18,TRUE,"1181643440817225728","1181656330903441408","993178110865563648","<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","Cheesecake",0,FALSE,FALSE,NA,NA
"@voxdotcom I’m pretty sure @WholeFoods sells @BeyondMeat 
Kelsey needs to fact check a little better
Meatless meat… https://t.co/5W1DN7MPE6",FALSE,0,"voxdotcom",2019-10-08 19:41:52,TRUE,NA,"1181655972063973376","2347049341","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoBaade",0,FALSE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/aoxzhRmaTQ",FALSE,0,NA,2019-10-08 19:39:33,FALSE,NA,"1181655389605154816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","goalninetyfive",0,FALSE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/jtZoWixr3e via @voxdotcom",FALSE,5,NA,2019-10-08 19:34:44,FALSE,NA,"1181654178520649729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chipperwil",6,FALSE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/ptSE43fAlo",FALSE,0,NA,2019-10-08 19:31:46,FALSE,NA,"1181653431188180992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeadmansPlayboy",0,FALSE,FALSE,NA,NA
"In recent weeks, I have eaten an all-plant Impossible Burger and gluten-free pizza, so suffice to say I have a lot… https://t.co/dIa7dPcbFE",FALSE,1,NA,2019-10-08 19:27:01,TRUE,NA,"1181652233802387456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FreeBearly",0,FALSE,FALSE,NA,NA
"@LindaKSienkwicz On the other hand, according to the nutrition info listed, the ""Impossible Burger"" has significant… https://t.co/6ymPilcqO2",FALSE,0,"LindaKSienkwicz",2019-10-08 19:23:37,TRUE,"1181648476490338305","1181651380542541824","106929956","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HustonPiner",0,FALSE,FALSE,NA,NA
"RT @hyperplanes: they call it impossible burger because it's impossible to satisfy all the demands of their critics https://t.co/PRAjXViQ4D",FALSE,0,NA,2019-10-08 19:14:42,FALSE,NA,"1181649135772061698",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WndlB",1,TRUE,FALSE,NA,NA
"Which is more healthy: A vegetarian bean burger or an ""Impossible Burger""? Based on ingredients, I'd go with the be… https://t.co/r95IwuiiGl",FALSE,4,NA,2019-10-08 19:12:05,TRUE,NA,"1181648476490338305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LindaKSienkwicz",0,FALSE,FALSE,NA,NA
"they call it impossible burger because it's impossible to satisfy all the demands of their critics https://t.co/PRAjXViQ4D",FALSE,6,NA,2019-10-08 19:10:27,FALSE,NA,"1181648065490497537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hyperplanes",1,FALSE,FALSE,NA,NA
"Had a BK impossible burger. Not bad.",FALSE,0,NA,2019-10-08 19:09:43,FALSE,NA,"1181647882149138433",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","tom_a_morris",0,FALSE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-08 19:04:22,FALSE,NA,"1181646534087041024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lunatiicwave",52,TRUE,FALSE,NA,NA
"In both revenue and pounds, @gelsonsmarkets has sold more @ImpossibleFoods burger than traditional ground beef. 🤯🤯🤯
https://t.co/jmbf9s3OEK",FALSE,43,NA,2019-10-08 19:03:00,FALSE,NA,"1181646190108139523",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MercyForAnimals",7,FALSE,FALSE,NA,NA
"@rolandscahill Well Burger King an matt gaetz have one thing in common both have impossible in them",FALSE,0,"rolandscahill",2019-10-08 19:01:50,FALSE,"1181593919987036164","1181645898209746948","19865053","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DippleAnn",0,FALSE,FALSE,NA,NA
"I don't know how many people have noticed this, but in the past three months it has been impossible for a person to… https://t.co/DTz4ZUVFP2",FALSE,0,NA,2019-10-08 19:01:02,TRUE,NA,"1181645697705230336",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","piperflyingpaul",0,FALSE,FALSE,NA,NA
"The impossible burger that they are pushing had ZERO cholesterol in it, which is the building block of testosterone… https://t.co/wc7dCD2u9A",FALSE,9,NA,2019-10-08 18:59:45,TRUE,NA,"1181645374299234309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fredericpine_14",0,FALSE,FALSE,NA,NA
"Grandmas help Impossible Burger with recipe for grocery store foray | PR Week https://t.co/2fTFjAnQ15",FALSE,0,NA,2019-10-08 18:55:33,FALSE,NA,"1181644314482544642",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","richardbouchez",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:55:29,FALSE,NA,"1181644300435775488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RenaissanceXM",25,TRUE,FALSE,NA,NA
"@xeni yes, we are better of eating grain, and bean burgers, impossible burger is so bad for you. https://t.co/CeqOrZb4ZI",FALSE,0,"xeni",2019-10-08 18:54:06,FALSE,"1181637275412656128","1181643950211264512","767","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harvestmooncbd",0,FALSE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/Hp8e6McpcS via @voxdotcom",FALSE,0,NA,2019-10-08 18:52:58,FALSE,NA,"1181643665887752192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarnieMcKim",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 18:49:44,FALSE,NA,"1181642850414583809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JC_Streeter55",96,TRUE,FALSE,NA,NA
"Just looked at the menu and they have the Impossible Burger too. Whew, get me back to the west coast, so i can try it. 😩",FALSE,0,"StfuAndListenHo",2019-10-08 18:47:19,FALSE,"1181641917110607874","1181642242576003073","45608512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StfuAndListenHo",0,FALSE,FALSE,NA,NA
"@busblog @BeyondMeat @CarlsJr @xeni this was a pretty good overview. There's really no reason to think they're wors… https://t.co/uUG29yjCMV",FALSE,1,"busblog",2019-10-08 18:46:03,TRUE,"1181641219375423488","1181641927260659712","5490762","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TonyBiasotti",0,FALSE,FALSE,NA,NA
"RT @JonEntine: Viewpoint: Ideological rift brews in anti-GMO movement as Americans embrace Impossible Burger @mem_somerville https://t.co/K…",FALSE,0,NA,2019-10-08 18:39:46,FALSE,NA,"1181640343265017856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sense_strand",2,TRUE,FALSE,NA,NA
"They eat meat when no ones looking relax Burger King knows their demographic well. It’s “impossible” for a reason,… https://t.co/UY11IwSNPH",FALSE,0,NA,2019-10-08 18:39:43,TRUE,NA,"1181640330925527041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsKuuL",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 18:36:58,FALSE,NA,"1181639637867139074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2_bhamm",96,TRUE,FALSE,NA,NA
"RT @rachelkonrad: Yet again, @voxdotcom nails the hypocrisy, delusion and idiocy of the precious, classist, anti-science fringe who rage ag…",FALSE,0,NA,2019-10-08 18:36:23,FALSE,NA,"1181639492266024961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fortienrico",7,TRUE,FALSE,NA,NA
"Great piece by Vox for those of us trying to reduce or eliminate meat from our diets.  

Meatless meat is becoming… https://t.co/nX7gR5PzJS",FALSE,0,NA,2019-10-08 18:34:43,TRUE,NA,"1181639073623986176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","green26jmg",0,FALSE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-08 18:32:48,FALSE,NA,"1181638588980748288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Desireeeeee17",52,TRUE,FALSE,NA,NA
"RT @themadstone: Interesting article about Impossible &amp; Beyond meat...though I would call a lot of what this title refers to as 'backlash'…",FALSE,0,NA,2019-10-08 18:24:28,FALSE,NA,"1181636494399885317",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wodecki54",6,TRUE,FALSE,NA,NA
"@saint_jaayyy are the bun and the special sauce animal product free for the impossible burger?!",FALSE,1,"saint_jaayyy",2019-10-08 18:24:02,FALSE,"1181634808809578501","1181636383917531137","1051973499365937152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalekait",0,FALSE,FALSE,NA,NA
"@TheRealJeeJee1 @5m5v_en Oh my god, it's magic what they can do with plants now!

Look up jackfruit pulled pork, se… https://t.co/EgbyhKBE4C",FALSE,1,"TheRealJeeJee1",2019-10-08 18:22:33,TRUE,"1181630584449306625","1181636013011197953","1163073139221438470","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lottie_Ley",0,FALSE,FALSE,NA,NA
"That impossible burger smell so bad man I was around somebody eating it yesterday and I literally threw up 🤮",FALSE,0,NA,2019-10-08 18:18:49,FALSE,NA,"1181635071784161280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burlesque_xoxo",0,FALSE,FALSE,NA,NA
"Wow @BurgerKing I just asked @Cyn_DD323 if she's tried the impossible burger yet and she was like, ""I mean, if you'… https://t.co/0MEFFbLL2S",FALSE,1,NA,2019-10-08 18:18:17,TRUE,NA,"1181634935888601088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Phil_PhaReal",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:18:04,FALSE,NA,"1181634883053133826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeghanVolcy",25,TRUE,FALSE,NA,NA
